Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,5,16.0,0,1800.0,-1,16.0,-1.0,1,6607.01001,0,16.0,SAT,everything ok,16.601,
2,1,3,16.0,0,1800.0,-1,16.0,-1.0,1,39801.91,1,32.0,SAT,everything ok,16.54,
3,2,3,7.0,0,21.802600453022126,-1,7.0,-1.0,1,431678.4,1,39.0,SAT,configuration crashed; runnning SBS,7.874,
4,2,5,7.0,0,33.50390014086962,-1,7.0,-1.0,1,437345.0,1,46.0,SAT,configuration crashed; runnning SBS,8.03,
5,2,9,7.0,0,1800.0,-1,7.0,-1.0,1,974244.7,1,53.0,SAT,configuration crashed; runnning SBS,7.398,
6,1,9,0.0,1,0.0,-1,0.0,0.0,0,0.0,1,53.0,TIMEOUT,,0.0,
7,3,3,16.0,0,10.102600714537502,-1,16.0,-1.0,1,431678.4,1,69.0,SAT,configuration crashed; runnning SBS,16.255,
8,2,6,7.0,0,1800.0,-1,7.0,-1.0,1,776482.9,2,76.0,SAT,configuration crashed; runnning SBS,7.764,
9,1,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,76.0,TIMEOUT,,0.0,
10,4,9,4.0,0,10.102600714537502,-1,4.0,-1.0,1,97424.47,2,80.0,SAT,everything ok,4.132,
11,4,3,3.0,0,23.105200928050284,-1,3.0,-1.0,1,43167.84,2,83.0,SAT,everything ok,3.5,
12,4,5,4.0,0,19.205200288790465,-1,4.0,-1.0,1,43734.5,2,87.0,SAT,everything ok,4.098,
13,4,6,3.0,0,23.106500877413158,-1,3.0,-1.0,1,77648.29,2,90.0,SAT,everything ok,3.4,
14,4,8,3.0,0,1800.0,-1,3.0,-1.0,1,95613.84,2,93.0,SAT,everything ok,3.708,
15,1,8,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,93.0,TIMEOUT,,0.0,
16,3,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,93.0,TIMEOUT,,0.0,
17,4,4,3.0,0,1800.0,-1,3.0,-1.0,1,64354.11,3,96.0,SAT,everything ok,3.511,
18,1,4,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,96.0,TIMEOUT,,0.0,
19,5,8,7.0,0,4.90260058862269,-1,7.0,-1.0,1,956138.4,3,103.0,SAT,configuration crashed; runnning SBS,7.452,
20,4,1,3.0,0,1800.0,-1,3.0,-1.0,1,98791.79,3,106.0,SAT,everything ok,3.985,
21,1,1,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,106.0,TIMEOUT,,0.0,
22,6,6,9.0,0,4.90260058862269,-1,9.0,-1.0,1,776482.9,3,115.0,SAT,configuration crashed; runnning SBS,10.035,
23,4,2,3.0,0,1800.0,-1,3.0,-1.0,1,42439.20002,4,118.0,SAT,everything ok,3.819,
24,1,2,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,118.0,TIMEOUT,,0.0,
25,7,4,6.0,0,4.90260058862269,-1,6.0,-1.0,1,64354.11,4,124.0,SAT,everything ok,6.232,
26,4,10,3.0,0,1800.0,-1,3.0,-1.0,1,41412.15,4,127.0,SAT,everything ok,3.659,
27,1,10,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,127.0,TIMEOUT,,0.0,
28,8,6,6.0,0,4.90260058862269,-1,6.0,-1.0,1,76776.94002,4,133.0,SAT,everything ok,6.214,
29,4,7,3.0,0,1800.0,-1,3.0,-1.0,1,149922.9,5,136.0,SAT,everything ok,3.726,
30,1,7,6.0,0,1.0143005832761527,-1,6.0,-1.0,1,1499229.0,5,142.0,SAT,configuration crashed; runnning SBS,6.758,
31,9,7,3.0,0,4.90260058862269,-1,3.0,-1.0,1,149922.9,5,145.0,SAT,everything ok,3.758,
32,9,10,3.0,0,10.10520061326325,-1,3.0,-1.0,1,41412.15,5,148.0,SAT,everything ok,3.769,
