Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
48,11,10,3.0,0,8.814300772148371,-1,3.0,-1.0,1,87564.61556,6,201.0,SAT,everything ok,3.589,
49,11,1,3.0,0,4.914300132888556,-1,3.0,-1.0,1,56764.500203,6,204.0,SAT,everything ok,3.718,
50,12,3,4.0,0,4.90260058862269,-1,4.0,-1.0,1,57658.95813,6,208.0,SAT,everything ok,4.06,
51,13,2,7.0,0,4.90260058862269,-1,7.0,-1.0,1,765111.26732,7,215.0,SAT,configuration crashed; runnning SBS,7.587,
52,14,1,7.0,0,4.90260058862269,-1,7.0,-1.0,1,567645.00203,7,222.0,SAT,configuration crashed; runnning SBS,7.556,
53,15,3,3.0,0,4.90260058862269,-1,3.0,-1.0,1,57658.95813,8,225.0,SAT,everything ok,3.666,
54,15,2,3.0,0,8.80520003696084,-1,3.0,-1.0,1,76511.126732,8,228.0,SAT,everything ok,3.769,
55,15,1,3.0,0,4.905200487348438,-1,3.0,-1.0,1,56764.500203,8,231.0,SAT,everything ok,3.643,
56,15,6,3.0,0,16.610400023284555,-1,3.0,-1.0,1,33264.382589,8,234.0,SAT,everything ok,3.789,
57,15,5,3.0,0,12.710400473672152,-1,3.0,-1.0,1,51268.645133,8,237.0,SAT,everything ok,3.768,
58,15,7,3.0,0,8.81040092405975,-1,3.0,-1.0,1,56464.12645,8,240.0,SAT,everything ok,3.961,
59,15,4,3.0,0,4.910400284799934,-1,3.0,-1.0,1,63906.47199,8,243.0,SAT,everything ok,3.893,
60,15,10,3.0,0,12.714300321760774,-1,3.0,-1.0,1,87564.61556,8,246.0,SAT,everything ok,4.006,
61,15,9,3.0,0,8.814300772148371,-1,3.0,-1.0,1,65177.66152,8,249.0,SAT,everything ok,3.605,
62,15,8,3.0,0,4.914300132888556,-1,3.0,-1.0,1,64713.617158,8,252.0,SAT,everything ok,3.794,
63,16,1,3.0,0,4.90260058862269,-1,3.0,-1.0,1,56764.500203,8,255.0,SAT,everything ok,3.995,
64,16,10,4.0,0,8.80520003696084,-1,4.0,-1.0,1,87564.61556,8,259.0,SAT,everything ok,4.055,
65,16,4,5.0,0,3.6052010006934405,-1,5.0,-1.0,1,63906.47199,8,264.0,SAT,everything ok,5.195,
66,17,3,3.0,0,4.90260058862269,-1,3.0,-1.0,1,57658.95813,9,267.0,SAT,everything ok,3.948,
67,17,5,3.0,0,8.80520003696084,-1,3.0,-1.0,1,51268.645133,9,270.0,SAT,everything ok,3.978,
68,17,6,3.0,0,4.905200487348438,-1,3.0,-1.0,1,33264.382589,9,273.0,SAT,everything ok,3.978,
69,17,1,3.0,0,16.610400023284555,-1,3.0,-1.0,1,56764.500203,9,276.0,SAT,everything ok,3.709,
70,17,10,3.0,0,12.710400473672152,-1,3.0,-1.0,1,87564.61556,9,279.0,SAT,everything ok,3.772,
71,17,9,3.0,0,8.81040092405975,-1,3.0,-1.0,1,65177.66152,9,282.0,SAT,everything ok,3.68,
72,17,8,3.0,0,4.910400284799934,-1,3.0,-1.0,1,64713.617158,9,285.0,SAT,everything ok,3.973,
73,17,7,4.0,0,12.714300321760774,-1,4.0,-1.0,1,56464.12645,9,289.0,SAT,everything ok,4.069,
74,17,4,3.0,0,7.514300195845962,-1,3.0,-1.0,1,63906.47199,9,292.0,SAT,everything ok,3.804,
75,17,2,5.0,0,3.6143006462335587,-1,5.0,-1.0,1,76511.126732,9,297.0,SAT,everything ok,5.217,
76,18,9,9.0,0,4.90260058862269,-1,9.0,-1.0,1,651776.6152,9,306.0,SAT,configuration crashed; runnning SBS,9.702,
77,19,2,7.0,0,4.90260058862269,-1,7.0,-1.0,1,765111.26732,10,313.0,SAT,configuration crashed; runnning SBS,7.886,
78,20,5,10.0,0,4.90260058862269,-1,10.0,-1.0,1,512686.45133,10,323.0,SAT,configuration crashed; runnning SBS,10.092,
79,21,5,3.0,0,4.90260058862269,-1,3.0,-1.0,1,51268.645133,11,326.0,SAT,everything ok,3.968,
80,21,7,3.0,0,8.80520003696084,-1,3.0,-1.0,1,56464.12645,11,329.0,SAT,everything ok,3.68,
81,21,8,3.0,0,4.905200487348438,-1,3.0,-1.0,1,64713.617158,11,332.0,SAT,everything ok,3.879,
82,21,4,3.0,0,16.610400023284555,-1,3.0,-1.0,1,63906.47199,11,335.0,SAT,everything ok,3.792,
83,21,2,3.0,0,12.710400473672152,-1,3.0,-1.0,1,76511.126732,11,338.0,SAT,everything ok,3.694,
84,21,6,3.0,0,8.81040092405975,-1,3.0,-1.0,1,33264.382589,11,341.0,SAT,everything ok,3.85,
85,21,9,3.0,0,4.910400284799934,-1,3.0,-1.0,1,65177.66152,11,344.0,SAT,everything ok,3.471,
86,21,10,3.0,0,12.714300321760774,-1,3.0,-1.0,1,87564.61556,11,347.0,SAT,everything ok,3.793,
87,21,1,3.0,0,8.814300772148371,-1,3.0,-1.0,1,56764.500203,11,350.0,SAT,everything ok,3.87,
88,21,3,3.0,0,4.914300132888556,-1,3.0,-1.0,1,57658.95813,11,353.0,SAT,everything ok,3.691,
89,22,9,3.0,0,4.90260058862269,-1,3.0,-1.0,1,65177.66152,11,356.0,SAT,everything ok,3.696,
90,22,10,3.0,0,8.80520003696084,-1,3.0,-1.0,1,87564.61556,11,359.0,SAT,everything ok,3.678,
91,22,4,3.0,0,4.905200487348438,-1,3.0,-1.0,1,63906.47199,11,362.0,SAT,everything ok,3.608,
92,22,3,3.0,0,16.610400023284555,-1,3.0,-1.0,1,57658.95813,11,365.0,SAT,everything ok,3.773,
93,22,8,3.0,0,12.710400473672152,-1,3.0,-1.0,1,64713.617158,11,368.0,SAT,everything ok,3.794,
94,22,1,3.0,0,8.81040092405975,-1,3.0,-1.0,1,56764.500203,11,371.0,SAT,everything ok,3.871,
95,22,7,3.0,0,4.910400284799934,-1,3.0,-1.0,1,56464.12645,11,374.0,SAT,everything ok,3.686,
96,22,5,3.0,0,12.714300321760774,-1,3.0,-1.0,1,51268.645133,11,377.0,SAT,everything ok,3.677,
97,22,2,3.0,0,8.814300772148371,-1,3.0,-1.0,1,76511.126732,11,380.0,SAT,everything ok,3.576,
98,22,6,3.0,0,4.914300132888556,-1,3.0,-1.0,1,33264.382589,11,383.0,SAT,everything ok,3.771,
99,23,2,3.0,0,4.90260058862269,-1,3.0,-1.0,1,76511.126732,12,386.0,SAT,everything ok,3.87,
100,23,10,3.0,0,8.80520003696084,-1,3.0,-1.0,1,87564.61556,12,389.0,SAT,everything ok,3.87,
101,23,6,4.0,0,4.905200487348438,-1,4.0,-1.0,1,33264.382589,12,393.0,SAT,everything ok,4.069,
102,24,8,3.0,0,4.90260058862269,-1,3.0,-1.0,1,64713.617158,12,396.0,SAT,everything ok,3.868,
103,24,9,3.0,0,8.80520003696084,-1,3.0,-1.0,1,65177.66152,12,399.0,SAT,everything ok,3.868,
104,24,6,3.0,0,4.905200487348438,-1,3.0,-1.0,1,33264.382589,12,402.0,SAT,everything ok,3.467,
105,24,3,3.0,0,16.610400023284555,-1,3.0,-1.0,1,57658.95813,12,405.0,SAT,everything ok,3.542,
106,24,1,3.0,0,12.710400473672152,-1,3.0,-1.0,1,56764.500203,12,408.0,SAT,everything ok,3.797,
107,24,7,3.0,0,8.81040092405975,-1,3.0,-1.0,1,56464.12645,12,411.0,SAT,everything ok,3.767,
108,24,5,3.0,0,4.910400284799934,-1,3.0,-1.0,1,51268.645133,12,414.0,SAT,everything ok,3.666,
109,24,2,3.0,0,12.714300321760774,-1,3.0,-1.0,1,76511.126732,12,417.0,SAT,everything ok,3.868,
110,24,10,3.0,0,8.814300772148371,-1,3.0,-1.0,1,87564.61556,12,420.0,SAT,everything ok,3.667,
111,24,4,3.0,0,4.914300132888556,-1,3.0,-1.0,1,63906.47199,12,423.0,SAT,everything ok,3.867,
112,25,5,7.0,0,4.90260058862269,-1,7.0,-1.0,1,512686.45133,13,430.0,SAT,configuration crashed; runnning SBS,7.517,
113,26,5,9.0,0,4.90260058862269,-1,9.0,-1.0,1,512686.45133,13,439.0,SAT,configuration crashed; runnning SBS,9.893,
114,27,10,8.0,0,4.90260058862269,-1,8.0,-1.0,1,875646.1556,14,447.0,SAT,configuration crashed; runnning SBS,8.135,
115,28,7,7.0,0,4.90260058862269,-1,7.0,-1.0,1,564641.2645,14,454.0,SAT,configuration crashed; runnning SBS,7.206,
116,29,5,3.0,0,4.90260058862269,-1,3.0,-1.0,1,51268.645133,15,457.0,SAT,everything ok,3.869,
117,29,8,3.0,0,8.80520003696084,-1,3.0,-1.0,1,64713.617158,15,460.0,SAT,everything ok,3.794,
118,29,3,3.0,0,4.905200487348438,-1,3.0,-1.0,1,57658.95813,15,463.0,SAT,everything ok,3.893,
119,29,6,3.0,0,16.610400023284555,-1,3.0,-1.0,1,33264.382589,15,466.0,SAT,everything ok,3.511,
120,29,1,3.0,0,12.710400473672152,-1,3.0,-1.0,1,56764.500203,15,469.0,SAT,everything ok,3.726,
121,29,10,3.0,0,8.81040092405975,-1,3.0,-1.0,1,87564.61556,15,472.0,SAT,everything ok,3.769,
122,29,7,3.0,0,4.910400284799934,-1,3.0,-1.0,1,56464.12645,15,475.0,SAT,everything ok,3.8,
123,29,2,3.0,0,12.714300321760774,-1,3.0,-1.0,1,76511.126732,15,478.0,SAT,everything ok,3.995,
124,29,9,3.0,0,8.814300772148371,-1,3.0,-1.0,1,65177.66152,15,481.0,SAT,everything ok,3.668,
125,29,4,3.0,0,4.914300132888556,-1,3.0,-1.0,1,63906.47199,15,484.0,SAT,everything ok,3.693,
126,30,2,9.0,0,4.90260058862269,-1,9.0,-1.0,1,765111.26732,15,493.0,SAT,configuration crashed; runnning SBS,9.768,
127,31,5,7.0,0,4.90260058862269,-1,7.0,-1.0,1,512686.45133,16,500.0,SAT,configuration crashed; runnning SBS,7.638,
128,32,10,7.0,0,4.90260058862269,-1,7.0,-1.0,1,875646.1556,16,507.0,SAT,configuration crashed; runnning SBS,7.799,
129,33,5,3.0,0,4.90260058862269,-1,3.0,-1.0,1,51268.645133,17,510.0,SAT,everything ok,3.927,
130,33,9,3.0,0,8.80520003696084,-1,3.0,-1.0,1,65177.66152,17,513.0,SAT,everything ok,3.769,
131,33,3,3.0,0,4.905200487348438,-1,3.0,-1.0,1,57658.95813,17,516.0,SAT,everything ok,3.668,
132,33,10,3.0,0,16.610400023284555,-1,3.0,-1.0,1,87564.61556,17,519.0,SAT,everything ok,3.902,
133,33,8,3.0,0,12.710400473672152,-1,3.0,-1.0,1,64713.617158,17,522.0,SAT,everything ok,3.493,
134,33,6,3.0,0,8.81040092405975,-1,3.0,-1.0,1,33264.382589,17,525.0,SAT,everything ok,3.668,
135,33,4,3.0,0,4.910400284799934,-1,3.0,-1.0,1,63906.47199,17,528.0,SAT,everything ok,3.77,
136,33,1,3.0,0,12.714300321760774,-1,3.0,-1.0,1,56764.500203,17,531.0,SAT,everything ok,3.706,
137,33,7,3.0,0,8.814300772148371,-1,3.0,-1.0,1,56464.12645,17,534.0,SAT,everything ok,3.596,
138,33,2,3.0,0,4.914300132888556,-1,3.0,-1.0,1,76511.126732,17,537.0,SAT,everything ok,3.805,
139,34,9,7.0,0,4.90260058862269,-1,7.0,-1.0,1,651776.6152,17,544.0,SAT,configuration crashed; runnning SBS,7.725,
140,35,9,3.0,0,4.90260058862269,-1,3.0,-1.0,1,65177.66152,18,547.0,SAT,everything ok,3.566,
141,35,6,3.0,0,8.80520003696084,-1,3.0,-1.0,1,33264.382589,18,550.0,SAT,everything ok,3.684,
142,35,10,4.0,0,4.905200487348438,-1,4.0,-1.0,1,87564.61556,18,554.0,SAT,everything ok,4.095,
143,36,3,9.0,0,4.90260058862269,-1,9.0,-1.0,1,576589.5813,18,563.0,SAT,configuration crashed; runnning SBS,9.923,
144,37,5,3.0,0,4.90260058862269,-1,3.0,-1.0,1,51268.645133,19,566.0,SAT,everything ok,3.818,
145,37,4,3.0,0,8.80520003696084,-1,3.0,-1.0,1,63906.47199,19,569.0,SAT,everything ok,3.796,
146,37,10,3.0,0,4.905200487348438,-1,3.0,-1.0,1,87564.61556,19,572.0,SAT,everything ok,3.769,
147,37,1,3.0,0,16.610400023284555,-1,3.0,-1.0,1,56764.500203,19,575.0,SAT,everything ok,3.568,
148,37,7,3.0,0,12.710400473672152,-1,3.0,-1.0,1,56464.12645,19,578.0,SAT,everything ok,3.774,
149,37,3,3.0,0,8.81040092405975,-1,3.0,-1.0,1,57658.95813,19,581.0,SAT,everything ok,3.567,
150,37,9,3.0,0,4.910400284799934,-1,3.0,-1.0,1,65177.66152,19,584.0,SAT,everything ok,3.867,
151,37,8,3.0,0,12.714300321760774,-1,3.0,-1.0,1,64713.617158,19,587.0,SAT,everything ok,3.867,
152,37,6,3.0,0,8.814300772148371,-1,3.0,-1.0,1,33264.382589,19,590.0,SAT,everything ok,3.889,
153,37,2,3.0,0,4.914300132888556,-1,3.0,-1.0,1,76511.126732,19,593.0,SAT,everything ok,3.775,
154,38,9,7.0,0,4.90260058862269,-1,7.0,-1.0,1,651776.6152,19,600.0,SAT,configuration crashed; runnning SBS,7.358,
155,39,1,3.0,0,4.90260058862269,-1,3.0,-1.0,1,56764.500203,20,603.0,SAT,everything ok,3.769,
156,39,9,3.0,0,8.80520003696084,-1,3.0,-1.0,1,65177.66152,20,606.0,SAT,everything ok,3.931,
157,39,2,3.0,0,4.905200487348438,-1,3.0,-1.0,1,76511.126732,20,609.0,SAT,everything ok,3.676,
158,39,10,3.0,0,16.610400023284555,-1,3.0,-1.0,1,87564.61556,20,612.0,SAT,everything ok,3.768,
159,39,5,3.0,0,12.710400473672152,-1,3.0,-1.0,1,51268.645133,20,615.0,SAT,everything ok,3.567,
160,39,7,3.0,0,8.81040092405975,-1,3.0,-1.0,1,56464.12645,20,618.0,SAT,everything ok,3.768,
161,39,8,3.0,0,4.910400284799934,-1,3.0,-1.0,1,64713.617158,20,621.0,SAT,everything ok,3.692,
162,39,4,3.0,0,12.714300321760774,-1,3.0,-1.0,1,63906.47199,20,624.0,SAT,everything ok,3.879,
163,39,6,3.0,0,8.814300772148371,-1,3.0,-1.0,1,33264.382589,20,627.0,SAT,everything ok,3.981,
164,39,3,3.0,0,4.914300132888556,-1,3.0,-1.0,1,57658.95813,20,630.0,SAT,everything ok,3.693,
165,40,3,7.0,0,4.90260058862269,-1,7.0,-1.0,1,576589.5813,20,637.0,SAT,configuration crashed; runnning SBS,7.63,
166,41,3,3.0,0,4.90260058862269,-1,3.0,-1.0,1,57658.95813,21,640.0,SAT,everything ok,3.867,
167,41,2,4.0,0,8.80520003696084,-1,4.0,-1.0,1,76511.126732,21,644.0,SAT,everything ok,4.067,
168,41,10,5.0,0,3.6052010006934405,-1,5.0,-1.0,1,87564.61556,21,649.0,SAT,everything ok,5.179,
169,42,5,7.0,0,4.90260058862269,-1,7.0,-1.0,1,512686.45133,21,656.0,SAT,configuration crashed; runnning SBS,7.516,
170,43,4,3.0,0,4.90260058862269,-1,3.0,-1.0,1,63906.47199,22,659.0,SAT,everything ok,3.667,
171,43,8,3.0,0,8.80520003696084,-1,3.0,-1.0,1,64713.617158,22,662.0,SAT,everything ok,3.668,
172,43,6,3.0,0,4.905200487348438,-1,3.0,-1.0,1,33264.382589,22,665.0,SAT,everything ok,3.669,
173,43,10,3.0,0,16.610400023284555,-1,3.0,-1.0,1,87564.61556,22,668.0,SAT,everything ok,3.77,
174,43,5,3.0,0,12.710400473672152,-1,3.0,-1.0,1,51268.645133,22,671.0,SAT,everything ok,3.666,
175,43,2,3.0,0,8.81040092405975,-1,3.0,-1.0,1,76511.126732,22,674.0,SAT,everything ok,3.763,
176,43,3,3.0,0,4.910400284799934,-1,3.0,-1.0,1,57658.95813,22,677.0,SAT,everything ok,3.59,
177,43,1,4.0,0,12.714300321760774,-1,4.0,-1.0,1,56764.500203,22,681.0,SAT,everything ok,4.095,
178,43,7,3.0,0,7.514300195845962,-1,3.0,-1.0,1,56464.12645,22,684.0,SAT,everything ok,3.668,
179,43,9,5.0,0,3.6143006462335587,-1,5.0,-1.0,1,65177.66152,22,689.0,SAT,everything ok,5.179,
180,44,9,7.0,0,4.90260058862269,-1,7.0,-1.0,1,651776.6152,22,696.0,SAT,configuration crashed; runnning SBS,7.774,
181,45,8,3.0,0,4.90260058862269,-1,3.0,-1.0,1,64713.617158,23,699.0,SAT,everything ok,3.676,
182,45,1,3.0,0,8.80520003696084,-1,3.0,-1.0,1,56764.500203,23,702.0,SAT,everything ok,3.868,
183,45,2,3.0,0,4.905200487348438,-1,3.0,-1.0,1,76511.126732,23,705.0,SAT,everything ok,3.868,
184,45,3,3.0,0,16.610400023284555,-1,3.0,-1.0,1,57658.95813,23,708.0,SAT,everything ok,3.9,
185,45,6,3.0,0,12.710400473672152,-1,3.0,-1.0,1,33264.382589,23,711.0,SAT,everything ok,3.892,
186,45,9,3.0,0,8.81040092405975,-1,3.0,-1.0,1,65177.66152,23,714.0,SAT,everything ok,3.969,
187,45,4,3.0,0,4.910400284799934,-1,3.0,-1.0,1,63906.47199,23,717.0,SAT,everything ok,3.869,
188,45,10,3.0,0,12.714300321760774,-1,3.0,-1.0,1,87564.61556,23,720.0,SAT,everything ok,3.768,
189,45,5,4.0,0,8.814300772148371,-1,4.0,-1.0,1,51268.645133,23,724.0,SAT,everything ok,4.055,
190,45,7,5.0,0,3.6143006462335587,-1,5.0,-1.0,1,56464.12645,23,729.0,SAT,everything ok,5.18,
191,46,8,7.0,0,4.90260058862269,-1,7.0,-1.0,1,647136.17158,23,736.0,SAT,configuration crashed; runnning SBS,7.611,
192,47,1,3.0,0,4.90260058862269,-1,3.0,-1.0,1,56764.500203,24,739.0,SAT,everything ok,3.783,
193,47,3,3.0,0,8.80520003696084,-1,3.0,-1.0,1,57658.95813,24,742.0,SAT,everything ok,3.685,
194,47,6,3.0,0,4.905200487348438,-1,3.0,-1.0,1,33264.382589,24,745.0,SAT,everything ok,3.885,
195,47,9,3.0,0,16.610400023284555,-1,3.0,-1.0,1,65177.66152,24,748.0,SAT,everything ok,3.868,
196,47,5,3.0,0,12.710400473672152,-1,3.0,-1.0,1,51268.645133,24,751.0,SAT,everything ok,3.791,
197,47,2,3.0,0,8.81040092405975,-1,3.0,-1.0,1,76511.126732,24,754.0,SAT,everything ok,3.365,
198,47,8,3.0,0,4.910400284799934,-1,3.0,-1.0,1,64713.617158,24,757.0,SAT,everything ok,3.798,
199,47,4,3.0,0,12.714300321760774,-1,3.0,-1.0,1,63906.47199,24,760.0,SAT,everything ok,3.77,
200,47,7,3.0,0,8.814300772148371,-1,3.0,-1.0,1,56464.12645,24,763.0,SAT,everything ok,3.793,
201,47,10,3.0,0,4.914300132888556,-1,3.0,-1.0,1,87564.61556,24,766.0,SAT,everything ok,3.868,
202,48,4,7.0,0,4.90260058862269,-1,7.0,-1.0,1,639064.7199,24,773.0,SAT,configuration crashed; runnning SBS,7.473,
203,49,3,3.0,0,4.90260058862269,-1,3.0,-1.0,1,57658.95813,25,776.0,SAT,everything ok,3.794,
204,49,6,3.0,0,8.80520003696084,-1,3.0,-1.0,1,33264.382589,25,779.0,SAT,everything ok,3.749,
205,49,8,4.0,0,4.905200487348438,-1,4.0,-1.0,1,64713.617158,25,783.0,SAT,everything ok,4.094,
206,50,1,7.0,0,4.90260058862269,-1,7.0,-1.0,1,567645.00203,25,790.0,SAT,configuration crashed; runnning SBS,7.459,
207,51,9,3.0,0,4.90260058862269,-1,3.0,-1.0,1,65177.66152,26,793.0,SAT,everything ok,3.807,
208,51,7,3.0,0,8.80520003696084,-1,3.0,-1.0,1,56464.12645,26,796.0,SAT,everything ok,3.878,
209,51,10,3.0,0,4.905200487348438,-1,3.0,-1.0,1,87564.61556,26,799.0,SAT,everything ok,3.872,
210,51,6,4.0,0,16.610400023284555,-1,4.0,-1.0,1,33264.382589,26,803.0,SAT,everything ok,4.084,
211,51,1,3.0,0,11.410400987017155,-1,3.0,-1.0,1,56764.500203,26,806.0,SAT,everything ok,3.788,
212,51,2,4.0,0,7.51040034775734,-1,4.0,-1.0,1,76511.126732,26,810.0,SAT,everything ok,4.094,
213,51,8,4.0,0,2.310400221842527,-1,4.0,-1.0,1,64713.617158,26,814.0,SAT,everything ok,4.195,
214,52,10,7.0,0,4.90260058862269,-1,7.0,-1.0,1,875646.1556,26,821.0,SAT,configuration crashed; runnning SBS,7.79,
215,53,10,7.0,0,4.90260058862269,-1,7.0,-1.0,1,875646.1556,27,828.0,SAT,configuration crashed; runnning SBS,7.634,
216,54,4,9.0,0,4.90260058862269,-1,9.0,-1.0,1,639064.7199,27,837.0,SAT,configuration crashed; runnning SBS,9.943,
217,55,6,3.0,0,4.90260058862269,-1,3.0,-1.0,1,33264.382589,28,840.0,SAT,everything ok,3.881,
218,55,3,3.0,0,8.80520003696084,-1,3.0,-1.0,1,57658.95813,28,843.0,SAT,everything ok,3.868,
219,55,10,3.0,0,4.905200487348438,-1,3.0,-1.0,1,87564.61556,28,846.0,SAT,everything ok,3.88,
220,55,7,3.0,0,16.610400023284555,-1,3.0,-1.0,1,56464.12645,28,849.0,SAT,everything ok,3.778,
221,55,1,3.0,0,12.710400473672152,-1,3.0,-1.0,1,56764.500203,28,852.0,SAT,everything ok,3.767,
222,55,5,4.0,0,8.81040092405975,-1,4.0,-1.0,1,51268.645133,28,856.0,SAT,everything ok,4.191,
223,55,8,5.0,0,3.6104007981449366,-1,5.0,-1.0,1,64713.617158,28,861.0,SAT,everything ok,5.198,
224,56,10,8.0,0,4.90260058862269,-1,8.0,-1.0,1,875646.1556,28,869.0,SAT,configuration crashed; runnning SBS,8.05,
