Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,5,13.0,0,1800.0,-1,13.0,-1.0,1,4065.37,0,13.0,SAT,everything ok,13.2,
2,1,3,13.0,0,1800.0,-1,13.0,-1.0,1,42217.77,1,26.0,SAT,everything ok,13.972,
3,2,3,6.0,0,17.90260090340972,-1,6.0,-1.0,1,1349165.8,1,32.0,SAT,configuration crashed; runnning SBS,6.83,
4,2,5,6.0,0,27.003900528299813,-1,6.0,-1.0,1,598889.1,1,38.0,SAT,configuration crashed; runnning SBS,6.615,
5,2,9,6.0,0,1800.0,-1,6.0,-1.0,1,627326.3001,1,44.0,SAT,configuration crashed; runnning SBS,6.843,
6,1,9,0.0,1,0.0,-1,0.0,0.0,0,0.0,1,44.0,TIMEOUT,,0.0,
7,3,3,13.0,0,8.802600138235093,-1,13.0,-1.0,1,1349165.8,1,57.0,SAT,configuration crashed; runnning SBS,13.397,
8,2,6,6.0,0,1800.0,-1,6.0,-1.0,1,427334.4001,2,63.0,SAT,configuration crashed; runnning SBS,6.408,
9,1,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,63.0,TIMEOUT,,0.0,
10,4,9,3.0,0,8.802600138235093,-1,3.0,-1.0,1,62732.63001,2,66.0,SAT,everything ok,3.319,
11,4,3,3.0,0,20.505200865092874,-1,3.0,-1.0,1,134916.58,2,69.0,SAT,everything ok,3.436,
12,4,5,3.0,0,16.60520022583306,-1,3.0,-1.0,1,59888.91,2,72.0,SAT,everything ok,3.609,
13,4,6,3.0,0,20.506500814455748,-1,3.0,-1.0,1,42733.44001,2,75.0,SAT,everything ok,3.312,
14,4,8,3.0,0,1800.0,-1,3.0,-1.0,1,24222.3,2,78.0,SAT,everything ok,3.808,
15,1,8,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,78.0,TIMEOUT,,0.0,
16,3,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,78.0,TIMEOUT,,0.0,
17,4,4,3.0,0,1800.0,-1,3.0,-1.0,1,60462.58,3,81.0,SAT,everything ok,3.212,
18,1,4,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,81.0,TIMEOUT,,0.0,
19,5,8,3.0,0,4.90260058862269,-1,3.0,-1.0,1,24222.3,3,84.0,SAT,everything ok,3.572,
20,5,5,3.0,0,8.80520003696084,-1,3.0,-1.0,1,59888.91,3,87.0,SAT,everything ok,3.731,
21,5,6,3.0,0,4.905200487348438,-1,3.0,-1.0,1,42733.44001,3,90.0,SAT,everything ok,3.897,
22,5,3,3.0,0,12.709100524309278,-1,3.0,-1.0,1,134916.58,3,93.0,SAT,everything ok,3.432,
23,5,9,3.0,0,8.809100974696875,-1,3.0,-1.0,1,62732.63001,3,96.0,SAT,everything ok,3.913,
24,5,4,3.0,0,4.90910033543706,-1,3.0,-1.0,1,60462.58,3,99.0,SAT,everything ok,3.789,
25,4,1,3.0,0,1800.0,-1,3.0,-1.0,1,113685.69,3,102.0,SAT,everything ok,3.436,
26,1,1,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,102.0,TIMEOUT,,0.0,
