Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,5,10.0,0,1800.0,-1,10.0,-1.0,1,7487.72001,0,10.0,SAT,everything ok,10.181,
2,1,3,10.0,0,1800.0,-1,10.0,-1.0,1,44118.46,1,20.0,SAT,everything ok,10.304,
3,2,3,4.0,0,14.002600264149905,-1,4.0,-1.0,1,816143.1,1,24.0,SAT,configuration crashed; runnning SBS,4.273,
4,2,5,4.0,0,21.803900402385,-1,4.0,-1.0,1,464854.1,1,28.0,SAT,configuration crashed; runnning SBS,4.37,
5,2,9,4.0,0,1800.0,-1,4.0,-1.0,1,434552.0002,1,32.0,SAT,configuration crashed; runnning SBS,4.344,
6,1,9,0.0,1,0.0,-1,0.0,0.0,0,0.0,1,32.0,TIMEOUT,,0.0,
7,3,3,10.0,0,6.202600075277687,-1,10.0,-1.0,1,816143.1,1,42.0,SAT,configuration crashed; runnning SBS,10.275,
8,2,6,4.0,0,1800.0,-1,4.0,-1.0,1,446196.4,2,46.0,SAT,configuration crashed; runnning SBS,4.346,
9,1,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,46.0,TIMEOUT,,0.0,
10,4,9,2.0,0,6.202600075277687,-1,2.0,-1.0,1,43455.20002,2,48.0,SAT,everything ok,2.216,
11,4,3,2.0,0,14.005200162875653,-1,2.0,-1.0,1,81614.31,2,50.0,SAT,everything ok,2.281,
12,4,5,2.0,0,11.405200099918247,-1,2.0,-1.0,1,46485.41,2,52.0,SAT,everything ok,2.186,
13,4,6,2.0,0,14.006500112238527,-1,2.0,-1.0,1,44619.64,2,54.0,SAT,everything ok,2.261,
14,4,8,2.0,0,1800.0,-1,2.0,-1.0,1,129638.56,2,56.0,SAT,everything ok,2.186,
15,1,8,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,56.0,TIMEOUT,,0.0,
16,3,6,0.0,1,0.0,-1,0.0,0.0,0,0.0,2,56.0,TIMEOUT,,0.0,
17,4,4,2.0,0,1800.0,-1,2.0,-1.0,1,59661.21,3,58.0,SAT,everything ok,2.188,
18,1,4,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,58.0,TIMEOUT,,0.0,
19,5,8,4.0,0,3.60260001232028,-1,4.0,-1.0,1,1296385.6,3,62.0,SAT,configuration crashed; runnning SBS,4.394,
20,4,1,2.0,0,1800.0,-1,2.0,-1.0,1,58031.3,3,64.0,SAT,everything ok,2.289,
21,1,1,0.0,1,0.0,-1,0.0,0.0,0,0.0,3,64.0,TIMEOUT,,0.0,
22,6,6,7.0,0,3.60260001232028,-1,7.0,-1.0,1,446196.4,3,71.0,SAT,configuration crashed; runnning SBS,7.207,
23,4,2,2.0,0,1800.0,-1,2.0,-1.0,1,78564.58,4,73.0,SAT,everything ok,2.287,
24,1,2,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,73.0,TIMEOUT,,0.0,
25,7,4,4.0,0,3.60260001232028,-1,4.0,-1.0,1,596612.1,4,77.0,SAT,configuration crashed; runnning SBS,4.57,
26,4,10,2.0,0,1800.0,-1,2.0,-1.0,1,98183.8,4,79.0,SAT,everything ok,2.129,
27,1,10,0.0,1,0.0,-1,0.0,0.0,0,0.0,4,79.0,TIMEOUT,,0.0,
28,8,6,3.0,0,3.60260001232028,-1,3.0,-1.0,1,39221.60001,4,82.0,SAT,everything ok,3.092,
29,4,7,2.0,0,1800.0,-1,2.0,-1.0,1,96865.59,5,84.0,SAT,everything ok,2.06,
30,1,7,5.0,0,1.0143005832761527,-1,5.0,-1.0,1,968655.9,5,89.0,SAT,configuration crashed; runnning SBS,5.175,
31,9,7,2.0,0,3.60260001232028,-1,2.0,-1.0,1,96865.59,5,91.0,SAT,everything ok,2.511,
32,9,10,2.0,0,6.205201063650847,-1,2.0,-1.0,1,98183.8,5,93.0,SAT,everything ok,2.32,
33,9,5,2.0,0,3.6052010006934405,-1,2.0,-1.0,1,46485.41,5,95.0,SAT,everything ok,2.172,
34,9,9,2.0,0,11.410400987017155,-1,2.0,-1.0,1,43455.20002,5,97.0,SAT,everything ok,2.286,
35,9,2,2.0,0,8.81040092405975,-1,2.0,-1.0,1,78564.58,5,99.0,SAT,everything ok,2.205,
36,9,4,2.0,0,6.210400861102343,-1,2.0,-1.0,1,59661.21,5,101.0,SAT,everything ok,2.173,
37,9,6,2.0,0,3.6104007981449366,-1,2.0,-1.0,1,44619.64,5,103.0,SAT,everything ok,2.287,
38,9,3,2.0,0,8.814300772148371,-1,2.0,-1.0,1,81614.31,5,105.0,SAT,everything ok,2.091,
39,9,1,2.0,0,6.214300709190965,-1,2.0,-1.0,1,58031.3,5,107.0,SAT,everything ok,2.187,
40,9,8,2.0,0,3.6143006462335587,-1,2.0,-1.0,1,129638.56,5,109.0,SAT,everything ok,2.16,
41,10,6,6.0,0,3.60260001232028,-1,6.0,-1.0,1,446196.4,5,115.0,SAT,configuration crashed; runnning SBS,6.987,
42,11,3,2.0,0,3.60260001232028,-1,2.0,-1.0,1,81614.31,6,117.0,SAT,everything ok,2.208,
43,11,6,2.0,0,6.205201063650847,-1,2.0,-1.0,1,44619.64,6,119.0,SAT,everything ok,2.306,
44,11,4,2.0,0,3.6052010006934405,-1,2.0,-1.0,1,59661.21,6,121.0,SAT,everything ok,2.186,
45,11,9,2.0,0,11.410400987017155,-1,2.0,-1.0,1,43455.20002,6,123.0,SAT,everything ok,2.391,
46,11,2,2.0,0,8.81040092405975,-1,2.0,-1.0,1,78564.58,6,125.0,SAT,everything ok,2.191,
47,11,7,2.0,0,6.210400861102343,-1,2.0,-1.0,1,96865.59,6,127.0,SAT,everything ok,2.286,
48,11,10,2.0,0,3.6104007981449366,-1,2.0,-1.0,1,98183.8,6,129.0,SAT,everything ok,2.291,
49,11,5,2.0,0,8.814300772148371,-1,2.0,-1.0,1,46485.41,6,131.0,SAT,everything ok,2.324,
50,11,1,2.0,0,6.214300709190965,-1,2.0,-1.0,1,58031.3,6,133.0,SAT,everything ok,2.31,
51,11,8,2.0,0,3.6143006462335587,-1,2.0,-1.0,1,129638.56,6,135.0,SAT,everything ok,2.262,
52,12,2,2.0,0,3.60260001232028,-1,2.0,-1.0,1,78564.58,6,137.0,SAT,everything ok,2.286,
53,12,4,2.0,0,6.205201063650847,-1,2.0,-1.0,1,59661.21,6,139.0,SAT,everything ok,2.36,
54,12,6,2.0,0,3.6052010006934405,-1,2.0,-1.0,1,44619.64,6,141.0,SAT,everything ok,2.347,
55,12,5,2.0,0,11.410400987017155,-1,2.0,-1.0,1,46485.41,6,143.0,SAT,everything ok,2.461,
56,12,1,2.0,0,8.81040092405975,-1,2.0,-1.0,1,58031.3,6,145.0,SAT,everything ok,2.319,
