Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,5,3.0,0,1800.0,-1,3.0,-1.0,1,12025.805,0,3.0,SAT,everything ok,3.882,
2,1,3,3.0,0,1800.0,-1,3.0,-1.0,1,42.548,1,6.0,SAT,everything ok,3.771,
3,2,3,1.0,0,4.90260058862269,-1,1.0,-1.0,1,121681.3,1,7.0,SAT,configuration crashed; runnning SBS,1.126,
4,2,5,1.0,0,7.50390060094297,-1,1.0,-1.0,1,121616.5,1,8.0,SAT,configuration crashed; runnning SBS,1.142,
5,2,9,1.0,0,1800.0,-1,1.0,-1.0,1,134.41,1,9.0,SAT,configuration crashed; runnning SBS,1.068,
6,1,9,0.0,1,0.0,-1,0.0,0.0,0,0.0,1,9.0,TIMEOUT,,0.0,
7,3,3,1.0,0,2.302600525665283,-1,1.0,-1.0,1,121681.3,1,10.0,SAT,configuration crashed; runnning SBS,1.169,
8,3,9,1.0,0,3.6052010006934405,-1,1.0,-1.0,1,134.41,1,11.0,SAT,configuration crashed; runnning SBS,1.057,
9,3,5,1.0,0,2.305200424391031,-1,1.0,-1.0,1,121616.5,1,12.0,SAT,configuration crashed; runnning SBS,1.232,
